@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE C106	REAL
@ATTRIBUTE C107	REAL
@ATTRIBUTE C108	REAL
@ATTRIBUTE C109	REAL
@ATTRIBUTE C110	REAL
@ATTRIBUTE C111	REAL
@ATTRIBUTE C112	REAL
@ATTRIBUTE C113	REAL
@ATTRIBUTE C114	REAL
@ATTRIBUTE classe {612,388,344,041,211,111,185}


@DATA
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.131, 0.0929, 0, 0, 0.0076, 0.345, 0.1894, 0, 0, 0, 0, 0, 0, 0, 0, 0.1533, 0.1465, 0.0887, 0, 0, 0, 0, 0.6833, 0, 0, 0, 0, 0, 0, 0.0844, 0, 0, 0, 0.1865, 0, 0, 0.2813, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3933, 0, 0, 0, 1.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0.0746, 0, 0, 0, 0, 0, 0, 0, 0,388
0, 0, 1.0142, 0, 0, 0, 0, 0, 0, 0, 0.0456, 0, 0, 0, 0.0422, 0.1996, 0, 0, 0.0028, 0, 0, 0, 0, 0, 0, 0.0729, 0.152, 0, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0753, 0, 0.097, 0.05, 0.0815, 0, 0, 0, 0.1667, 0, 0, 0, 0, 0, 0.0894, 0, 0, 0, 0, 0, 0.0996, 0, 0.1708, 0, 0, 0.5011, 0, 0, 0, 0, 0, 0, 0, 1.46, 0, 0, 0, 0, 2.29, 0, 0, 0, 0, 0, 0, 0.0854, 0, 0, 1.51, 0, 0, 0, 0, 0, 0.675, 0, 0, 0, 0, 0.0862, 0, 0, 0, 0.0889, 0, 0.0419, 0, 0,388
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1144, 0, 0, 0, 0.2449, 0, 0, 0, 0.0123, 0, 0, 0, 0, 0, 0, 0, 0.303, 0, 0, 0.1847, 0, 0, 0, 0, 0.1314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.048, 0.0675, 0, 0, 0, 0, 0.2767, 0, 0, 1.2017, 1.6963, 0, 0.2188, 0, 0, 0, 0, 0, 0.0463, 0, 0.1892, 0, 0, 0.1059, 0, 0, 0, 0.95, 0, 0, 7.295, 0.73, 0, 0, 0.5467, 0, 3.43, 0, 0, 0, 0, 0, 0.3933, 0, 0, 0, 0.735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1177, 0, 0, 0, 0, 0, 1.1169, 0.1435, 0,388
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0929, 0.3225, 0, 0, 0.0091, 0, 0, 0, 0, 0, 0, 0, 1.717, 0, 0, 0.0467, 0, 0.0407, 0, 0.405, 0, 0, 0, 0, 0, 0.1189, 0, 0, 0, 0, 0, 0, 0, 0.3224, 0, 0.048, 0.2594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2682, 0, 0, 0, 0, 0.0556, 0, 0, 0, 0, 0, 0.097, 0, 0, 0, 0, 0, 0, 0, 2.19, 0, 0, 0, 0, 2.29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.615, 0, 0, 0, 0, 0, 0.685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08, 0, 0,388
0, 0, 0, 0, 0, 0, 0.365, 0, 0, 0, 0, 0, 0, 0, 0.1361, 0, 0, 0, 0.0057, 0, 0.0218, 0, 0, 0, 0, 0, 0, 0, 0, 0.0467, 0.0982, 0.3727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0773, 0, 0, 0, 0.9167, 0.1041, 0, 0.105, 0.0444, 0, 0, 0, 0, 0.6367, 0, 0, 0, 0, 0, 0, 0, 0.2746, 0, 0, 0, 0, 0, 0, 0, 0, 0.0648, 0, 0, 0.0873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.93, 0, 0, 0.105, 0, 0, 0.0641, 0,388
0, 0, 0.0517, 0, 0, 0, 0, 0, 0, 0, 0.5569, 0, 0, 0, 0.1315, 0.0532, 0, 0.1467, 0.0048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1394, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0.1029, 0, 0, 0, 0.44, 0.092, 0, 0, 0, 0, 0, 0.0485, 0, 0, 0, 0, 0, 0, 0, 0, 0.7775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.93, 0, 0, 0.0211, 0, 0.1281, 0, 0,388
0.194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.33, 0, 0, 0.2129, 0.0786, 0, 0, 0.0026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0467, 0, 0, 0, 0.405, 0, 0, 0, 0, 0, 0, 0, 0.2633, 0, 0, 0, 0, 0, 0, 0, 0, 0.0269, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0544, 0, 0, 0.0873, 0, 0, 0, 0, 0, 0, 0.1037, 0.2917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87, 0, 0, 0.1778, 0, 0, 0, 0,388
0, 0, 0.1108, 0, 0.1667, 0, 0.365, 0, 0, 0, 0, 0, 0, 0, 0.2234, 0.0346, 0, 0, 0.0035, 0, 0.0415, 0, 0, 0, 0, 0, 0, 0, 0, 0.0467, 0, 0.78, 0, 0, 0, 0, 0, 0.0387, 0, 0.4294, 0, 0, 0, 0.0628, 0, 0, 0.1467, 0.0688, 0, 0.048, 0.0506, 0, 0, 0, 0, 1.79, 0, 0, 0, 0, 0, 0, 0, 0.0915, 1.46, 0, 0, 0.0679, 0, 0.1092, 0, 0, 0.0715, 0, 0, 0, 0, 0, 0, 0, 1.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1433, 0, 0.0673, 0, 0.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0862, 8.4, 0, 0, 0.2944, 0, 0.5263, 0, 0,388
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4606, 0.33, 0, 0, 0.4829, 0.1564, 0, 0.0767, 0.0139, 0, 0, 1.2, 0, 0, 0, 0.2188, 0, 0, 0, 0.0767, 0, 0.4393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3956, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.16, 0, 0, 0, 0, 0, 0, 0, 0.1347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.585, 0, 0, 4.66, 0, 0, 0, 0, 0.0419, 0, 0,388
0, 0, 0.1892, 0, 0, 0, 0, 0, 0, 0, 0.1206, 0, 0, 0, 0.2903, 0, 0, 0, 0.0055, 0, 0.0353, 0, 0, 0, 0, 0, 0, 0, 0, 0.174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1347, 0, 1.54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0862, 1.87, 0, 0, 0, 0, 0.0381, 0.1588, 0,388
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0919, 0, 0, 0, 0.0045, 0, 0, 0, 0, 0, 0, 0.1459, 0, 0, 0, 0, 0.0488, 0, 0, 0, 0, 0, 0, 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6488, 0, 0, 0, 0.532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1033, 0, 0, 0, 0, 0, 0, 0, 3.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7833, 0, 0, 0, 2.21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0746, 1.87, 0, 0, 0.0889, 0, 0, 0, 0,388
0.508, 0, 0.1042, 0, 0, 0, 0, 0, 0, 0, 0, 0.33, 0, 0, 0.1469, 0.3725, 0, 0, 0.0039, 1.552, 0.0418, 0, 0, 1.9, 0, 0.0729, 0.137, 0, 0, 0.064, 0.0971, 0, 0, 0, 0, 0, 0, 0.1329, 0, 0, 0, 0.27, 0, 0, 0, 0, 0, 0, 0, 0, 0.5963, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0426, 0, 0, 0, 0.21, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 0, 0, 13.73, 0, 0, 0, 0.0604, 0, 0.3933, 0, 0, 0, 1.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0746, 1.87, 0, 0, 0.0211, 0, 0, 0, 0,388
0, 0, 0.3183, 0, 0, 0, 0, 0.115, 0, 0, 0.1306, 0, 0, 0, 0.0934, 0, 0, 0, 0.0099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.202, 0, 0.0407, 0, 0, 0, 0, 0, 0, 0, 0.1617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0894, 0, 0, 0, 0, 0.0564, 0, 0, 0.1092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19, 0, 0, 0, 0, 1.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51, 0, 0, 0, 0, 0, 5.425, 0, 0, 0, 0, 0.1485, 0, 0, 0, 0.0889, 0, 0.1119, 0, 0,388
0.314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4706, 1.4933, 0, 0, 0.1464, 0, 0, 0, 0.0084, 0.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0488, 0, 0, 0, 0, 0, 0, 0.199, 0, 0, 0, 2.8383, 0, 0, 0, 0, 0, 0, 0, 0.097, 0.1006, 0, 0, 0, 0, 0, 0, 0, 0, 0.3663, 0, 0.3076, 0, 0, 0, 0, 0.092, 0, 0, 0.2208, 0, 0, 0.2263, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3933, 0, 0, 0, 1.91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211, 0, 0.1444, 0.1588, 0,388
0.194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2481, 0, 0, 0, 0.0061, 0.201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.062, 0.0659, 0, 0, 0, 0, 0, 0, 0.0603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0769, 0.0731, 0, 0, 0.178, 0, 0, 0, 0, 0, 0, 0.0518, 0, 0.0915, 0, 0, 0, 0, 0, 0, 0, 0, 0.2489, 0, 0, 0, 0, 0, 0, 0.4925, 3.65, 0.47, 0, 0, 0, 4.58, 0.39, 0, 0, 0, 0, 0, 0, 0, 0.4433, 5.37, 0, 0, 0, 0, 0, 0, 0, 1.46, 0, 2.1, 0.1954, 0, 0, 0, 0, 0, 0.1063, 0, 0,388
0.194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1854, 0.0689, 0, 0, 0.003, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0.0467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1545, 0, 0, 0, 0, 0, 0, 0.048, 0.1088, 0.0731, 0, 0, 0.178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 0, 0, 4.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1.36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,388
0, 0, 0.0517, 0, 0, 0, 0, 0, 0, 0, 0.2663, 0, 0, 0, 0.1714, 0, 0, 0, 0.0072, 0, 0, 0, 0, 0, 0, 0, 0.137, 0, 0, 0.1727, 0.1547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.048, 0.0556, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1685, 0, 0, 0, 0.2893, 0, 0, 0, 0, 0, 0, 0, 1.46, 0, 0, 0, 0, 2.29, 0, 0, 0, 0, 0, 1.1767, 0, 0, 0, 3.015, 0, 0.96, 0, 0, 0, 10.855, 0, 0, 0, 0, 0.1485, 0, 0, 0, 0.0889, 0, 0.1163, 0, 0,388
0.194, 0, 0.1108, 0, 0, 0, 0, 0.2938, 0, 0, 0, 0, 0, 0, 0.1073, 0, 0, 0, 0.0043, 0, 0, 0, 0, 0, 0, 0.0729, 0, 0, 0, 0, 0, 0.2007, 0, 0, 0, 0, 0, 0.031, 0, 0.1039, 0, 0.165, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0, 0, 0, 0, 0.14, 0, 0, 0.4, 1.1288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7833, 0, 0, 0, 6.505, 0, 0, 0, 0, 0, 1.36, 0, 1.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,388
0, 0, 0.1108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1749, 0.0614, 0, 0, 0.0043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0467, 0, 0.0867, 0, 0, 0, 0, 0, 0.0484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0753, 0, 0.145, 0.275, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0.1665, 0, 0, 0, 0, 0.3116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1485, 0, 0, 0, 0, 0, 0.0381, 0, 0,388
0, 0, 0.0517, 0, 0, 0, 0, 0.115, 0, 0, 0.1238, 0, 0, 0, 0.1375, 0, 0, 0.182, 0.0047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.126, 0.0971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1019, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4375, 0, 0, 0, 0, 0, 0, 0, 0.2469, 0, 0, 0, 0, 0, 0.775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0.0422, 0, 0.0381, 0.0641, 0,388
0, 0, 0, 3.84, 0, 0, 0, 0, 0, 0, 0.0456, 0, 0, 0, 0.1829, 0, 0, 0, 0.0043, 0, 0.0379, 0, 0, 0, 0, 0, 0, 0, 0, 0.0933, 0.0653, 0.0887, 0, 0, 0, 0, 0, 0, 0, 0.1356, 0, 0, 0, 0.0628, 0, 0, 0, 0, 0, 0, 0, 0.1438, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1092, 6.706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0673, 0, 0.775, 0, 0, 0.242, 0, 0, 0, 0, 0, 0, 0, 0.0746, 6.53, 0, 0, 0, 0, 0, 0, 0,388
0, 0, 0, 0, 0, 0, 0.365, 0, 0, 0, 0, 0, 0, 0, 0.1917, 0, 0, 0, 0.0041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1927, 0.0653, 0.454, 0, 0, 0.0829, 0, 0, 0.0423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1331, 0, 0, 0, 0, 0.4433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0804, 0, 0, 0.1092, 0, 0, 0.0544, 0, 0, 0, 0, 0.2189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87, 0, 0, 0.1472, 0, 0.1281, 0, 0,388
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0063, 0.0175, 0, 0, 0.0015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4127, 0, 0, 0, 0, 0, 0, 0, 0.0269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,388
0, 0, 0.1042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0453, 0, 0, 0, 0.0055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0865, 0, 0, 0.0769, 0.0923, 0, 0, 0, 0.47, 0, 0, 0, 0, 0, 0, 0, 0.0915, 0, 0, 0, 0.0717, 0.0852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05, 0.775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1261, 0, 0, 0, 0,388
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.12, 0, 0, 0, 0.1475, 0.0464, 0, 0, 0.016, 0, 0, 0, 0, 0, 0, 0, 0.25, 0, 0, 0.202, 0, 0, 0, 0.405, 0, 0, 0, 0.0387, 0, 0.3072, 0, 0.4967, 0, 0, 0, 0, 0, 0, 0, 0, 0.0588, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0.3125, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2378, 0, 0, 0, 0, 0, 0, 0, 1.46, 0, 0, 0, 0, 3.43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.685, 0, 0, 0, 0, 0, 2.715, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211, 0, 0.0819, 0.0794, 0,388
0, 0, 1.4842, 0, 0, 0, 0, 0, 0, 0, 0.0506, 0, 0, 0, 0.1871, 0, 0, 0, 0.015, 0.92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0467, 0.0488, 0.0887, 0, 0, 0, 0, 0, 0, 0, 0.3233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1731, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.1563, 0, 0, 0, 0, 0, 0, 0, 0.0792, 0, 0, 0, 0, 0.0844, 0, 0, 0, 0, 0.5222, 0, 0, 0.73, 0.27, 0, 0, 0, 1.14, 0, 0, 0, 0, 0, 0.2133, 0, 0.1467, 0, 1.945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0.1056, 0, 0,388
0, 0, 0, 0, 0.1667, 0, 0, 0.115, 0.265, 0, 0, 0, 0, 0, 0.0227, 0, 0, 0, 0.0056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1753, 0, 0, 0, 0, 0, 0, 0, 0.0555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.23, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0.0518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0326, 0, 0, 0, 0, 0, 0, 0, 0, 1.0125, 0.1037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0746, 1.87, 0, 0, 0, 0, 0.2019, 0, 0,388
0, 0, 0, 0.35, 0, 0, 0, 0, 0, 0, 0.3875, 0, 0, 0, 0.1776, 0, 0, 0, 0.0059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105, 0.0619, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0.296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0673, 0, 0.775, 0, 0, 0, 0, 0, 0, 0, 2.91, 0, 0, 0, 1.87, 0, 0, 0.0928, 0, 0.09, 0, 0,388
0.194, 0, 0.0517, 0, 0, 0, 0, 0, 0, 0, 0.2388, 0, 0, 0, 0.1446, 0.0696, 0, 0, 0.0093, 0, 0.0353, 0, 0, 0, 0, 0, 0.162, 0, 0, 0.0467, 0.0806, 0.0813, 0, 0, 0, 0, 0, 0, 0, 0.5922, 0, 0, 0.0773, 0, 0, 0, 0, 0, 0, 0, 0.0544, 0.6085, 0, 0, 0, 0.33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.082, 0.0717, 0.0648, 0.2833, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 1.46, 0, 0, 0, 0, 1.14, 0, 0, 0, 0, 0, 0.57, 0, 0.202, 0, 1.945, 0, 0, 0, 0, 0, 0, 0, 4.37, 0, 0, 0, 3.73, 0, 0, 0, 0, 0, 0, 0,388
0, 0, 0, 1.11, 0, 0, 0, 0, 0, 0, 0.0694, 0.33, 0, 0, 0.201, 0, 0, 0, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.256, 0.097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.775, 0, 0, 0.242, 0, 0, 0, 0, 0, 0, 0, 0.0746, 5.6, 0, 0, 0.3411, 0, 0, 0, 0,388
